DataSet,PubID,TrialID,TrtID,SubjectID,VarName,Varvalue,VarUnits,N,SE,SD
"USDA Beltsville",25,1,51,5072,Dt_DM,51.18471251,%,-,-,-
"USDA Beltsville",25,2,50,5072,Dt_DM,47.194427729,%,-,-,-
"USDA Beltsville",25,1,61,5073,Dt_DM,46.163651408,%,-,-,-
"USDA Beltsville",25,1,50,5201,Dt_DM,46.93187403,%,-,-,-
"USDA Beltsville",25,1,82,5206,Dt_DM,39.655009656,%,-,-,-
"USDA Beltsville",25,1,61,5215,Dt_DM,43.19863321,%,-,-,-
"USDA Beltsville",25,1,52,5228,Dt_DM,49.013811214,%,-,-,-
"USDA Beltsville",25,2,80,5228,Dt_DM,38.545861109,%,-,-,-
"USDA Beltsville",25,1,60,5232,Dt_DM,38.749689562,%,-,-,-
"USDA Beltsville",25,1,50,5249,Dt_DM,50.651178235,%,-,-,-
"USDA Beltsville",25,1,80,5262,Dt_DM,44.4286829,%,-,-,-
"USDA Beltsville",25,1,50,5269,Dt_DM,51.579368952,%,-,-,-
"USDA Beltsville",25,2,52,5269,Dt_DM,47.205202285,%,-,-,-
"USDA Beltsville",25,3,51,5269,Dt_DM,50.780171612,%,-,-,-
"USDA Beltsville",25,1,60,5294,Dt_DM,46.180100656,%,-,-,-
"USDA Beltsville",25,2,62,5294,Dt_DM,31.19641978,%,-,-,-
"USDA Beltsville",25,1,82,5296,Dt_DM,45.502908799,%,-,-,-
"USDA Beltsville",25,1,50,5411,Dt_DM,46.539372063,%,-,-,-
"USDA Beltsville",25,1,51,5627,Dt_DM,46.678874572,%,-,-,-
"USDA Beltsville",26,1,21,414,Dt_DM,89.809025929,%,-,-,-
"USDA Beltsville",26,1,11,1630,Dt_DM,87.410458067,%,-,-,-
"USDA Beltsville",26,2,21,1630,Dt_DM,88.512055231,%,-,-,-
"USDA Beltsville",26,1,11,4661,Dt_DM,87.845896586,%,-,-,-
"USDA Beltsville",26,1,11,5015,Dt_DM,86.759675325,%,-,-,-
"USDA Beltsville",26,2,21,5015,Dt_DM,87.523329481,%,-,-,-
"USDA Beltsville",26,1,21,5018,Dt_DM,87.176376623,%,-,-,-
"USDA Beltsville",26,2,11,5018,Dt_DM,87.267060925,%,-,-,-
"USDA Beltsville",26,1,21,5213,Dt_DM,87.809835582,%,-,-,-
"USDA Beltsville",26,2,11,5213,Dt_DM,88.047390424,%,-,-,-
"USDA Beltsville",26,1,11,5219,Dt_DM,87.420554707,%,-,-,-
"USDA Beltsville",26,2,21,5219,Dt_DM,88.655631354,%,-,-,-
"USDA Beltsville",27,1,49,414,Dt_DM,87.465343499,%,-,-,-
"USDA Beltsville",27,2,39,414,Dt_DM,88.152508766,%,-,-,-
"USDA Beltsville",27,3,19,414,Dt_DM,88.268181495,%,-,-,-
"USDA Beltsville",27,4,29,414,Dt_DM,89.239350846,%,-,-,-
"USDA Beltsville",27,5,49,414,Dt_DM,88.446016113,%,-,-,-
"USDA Beltsville",27,1,49,1310,Dt_DM,87.091205025,%,-,-,-
"USDA Beltsville",27,2,19,1310,Dt_DM,88.417205218,%,-,-,-
"USDA Beltsville",27,3,29,1310,Dt_DM,88.361222027,%,-,-,-
"USDA Beltsville",27,4,39,1310,Dt_DM,88.814907118,%,-,-,-
"USDA Beltsville",27,5,49,1310,Dt_DM,89.297950512,%,-,-,-
"USDA Beltsville",27,1,35,4838,Dt_DM,87.621689962,%,-,-,-
"USDA Beltsville",27,2,15,4838,Dt_DM,89.771243959,%,-,-,-
"USDA Beltsville",27,3,25,4838,Dt_DM,89.25071541,%,-,-,-
"USDA Beltsville",27,1,49,5032,Dt_DM,87.189365713,%,-,-,-
"USDA Beltsville",27,2,29,5032,Dt_DM,88.56484857,%,-,-,-
"USDA Beltsville",27,3,39,5032,Dt_DM,88.303316083,%,-,-,-
"USDA Beltsville",27,4,19,5032,Dt_DM,89.464305304,%,-,-,-
"USDA Beltsville",27,5,49,5032,Dt_DM,88.177435518,%,-,-,-
"USDA Beltsville",27,1,15,5049,Dt_DM,88.27397771,%,-,-,-
"USDA Beltsville",27,2,25,5049,Dt_DM,88.629774765,%,-,-,-
"USDA Beltsville",27,3,35,5049,Dt_DM,88.731467305,%,-,-,-
"USDA Beltsville",27,1,25,5057,Dt_DM,87.78457995,%,-,-,-
"USDA Beltsville",27,2,35,5057,Dt_DM,89.33864177,%,-,-,-
"USDA Beltsville",27,3,15,5057,Dt_DM,89.378361183,%,-,-,-
"USDA Beltsville",27,1,35,5059,Dt_DM,87.085812962,%,-,-,-
"USDA Beltsville",27,2,25,5059,Dt_DM,88.024969827,%,-,-,-
"USDA Beltsville",27,3,15,5059,Dt_DM,89.404267527,%,-,-,-
"USDA Beltsville",27,1,15,5070,Dt_DM,87.114105523,%,-,-,-
"USDA Beltsville",27,2,35,5070,Dt_DM,87.862978952,%,-,-,-
"USDA Beltsville",27,3,25,5070,Dt_DM,88.76342493,%,-,-,-
"USDA Beltsville",27,1,25,5074,Dt_DM,87.005817464,%,-,-,-
"USDA Beltsville",27,2,15,5074,Dt_DM,88.023895447,%,-,-,-
"USDA Beltsville",27,3,35,5074,Dt_DM,88.598605351,%,-,-,-
"USDA Beltsville",28,1,40,4820,Dt_DM,86.89783734,%,-,-,-
"USDA Beltsville",28,2,40,4820,Dt_DM,86.965794845,%,-,-,-
"USDA Beltsville",28,2,50,4871,Dt_DM,89.76378445,%,-,-,-
"USDA Beltsville",28,1,40,4889,Dt_DM,86.837639271,%,-,-,-
"USDA Beltsville",28,2,40,4889,Dt_DM,86.901229847,%,-,-,-
"USDA Beltsville",28,1,50,5071,Dt_DM,88.073008167,%,-,-,-
"USDA Beltsville",28,2,50,5071,Dt_DM,90.874218207,%,-,-,-
"USDA Beltsville",29,1,25,1654,Dt_DM,93.311274818,%,-,-,-
"USDA Beltsville",29,2,15,1654,Dt_DM,86.786431431,%,-,-,-
"USDA Beltsville",29,1,15,1698,Dt_DM,88.03434967,%,-,-,-
"USDA Beltsville",29,2,25,1698,Dt_DM,88.463552766,%,-,-,-
"USDA Beltsville",29,1,15,4838,Dt_DM,86.455252666,%,-,-,-
"USDA Beltsville",29,2,25,4838,Dt_DM,85.915819871,%,-,-,-
"USDA Beltsville",29,1,29,4841,Dt_DM,86.324398407,%,-,-,-
"USDA Beltsville",29,2,19,4841,Dt_DM,85.352958447,%,-,-,-
"USDA Beltsville",29,1,29,5014,Dt_DM,86.638158123,%,-,-,-
"USDA Beltsville",29,2,19,5014,Dt_DM,87.344495769,%,-,-,-
"USDA Beltsville",29,1,19,5032,Dt_DM,86.503766801,%,-,-,-
"USDA Beltsville",29,2,29,5032,Dt_DM,86.969999093,%,-,-,-
"USDA Beltsville",29,1,25,5049,Dt_DM,86.32563513,%,-,-,-
"USDA Beltsville",29,2,15,5049,Dt_DM,85.213650374,%,-,-,-
"USDA Beltsville",29,1,25,5069,Dt_DM,87.073838168,%,-,-,-
"USDA Beltsville",29,2,15,5069,Dt_DM,86.526708923,%,-,-,-
"USDA Beltsville",29,1,15,5070,Dt_DM,87.975602249,%,-,-,-
"USDA Beltsville",29,2,25,5070,Dt_DM,86.232786673,%,-,-,-
"USDA Beltsville",29,1,25,5074,Dt_DM,86.776853512,%,-,-,-
"USDA Beltsville",29,2,15,5074,Dt_DM,85.747380438,%,-,-,-
"USDA Beltsville",29,1,15,5238,Dt_DM,86.985260842,%,-,-,-
"USDA Beltsville",29,2,25,5238,Dt_DM,88.358837229,%,-,-,-
"USDA Beltsville",29,1,19,5244,Dt_DM,88.413164216,%,-,-,-
"USDA Beltsville",29,2,29,5244,Dt_DM,86.544171581,%,-,-,-
"USDA Beltsville",30,2,25,600,Dt_DM,88.046169151,%,-,-,-
"USDA Beltsville",30,3,15,600,Dt_DM,87.010746278,%,-,-,-
"USDA Beltsville",30,2,15,610,Dt_DM,87.927092776,%,-,-,-
"USDA Beltsville",30,3,25,610,Dt_DM,87.228813677,%,-,-,-
"USDA Beltsville",30,1,15,639,Dt_DM,87.209730583,%,-,-,-
"USDA Beltsville",30,2,25,639,Dt_DM,88.133159262,%,-,-,-
"USDA Beltsville",30,1,15,652,Dt_DM,87.212659199,%,-,-,-
"USDA Beltsville",30,2,25,652,Dt_DM,88.203573443,%,-,-,-
"USDA Beltsville",30,1,25,657,Dt_DM,87.553468211,%,-,-,-
"USDA Beltsville",30,2,15,657,Dt_DM,88.861986933,%,-,-,-
"USDA Beltsville",30,1,25,672,Dt_DM,87.355913074,%,-,-,-
"USDA Beltsville",30,2,15,672,Dt_DM,87.758832023,%,-,-,-
"USDA Beltsville",30,1,25,696,Dt_DM,87.469357037,%,-,-,-
"USDA Beltsville",30,2,15,696,Dt_DM,88.24219559,%,-,-,-
"USDA Beltsville",30,1,15,704,Dt_DM,87.075334725,%,-,-,-
"USDA Beltsville",30,2,25,704,Dt_DM,87.949656068,%,-,-,-
"USDA Beltsville",30,1,19,4889,Dt_DM,87.201917504,%,-,-,-
"USDA Beltsville",30,2,29,4889,Dt_DM,88.249872501,%,-,-,-
"USDA Beltsville",30,1,29,5218,Dt_DM,87.751510168,%,-,-,-
"USDA Beltsville",30,2,19,5218,Dt_DM,88.377571576,%,-,-,-
"USDA Beltsville",30,2,19,5219,Dt_DM,88.348093302,%,-,-,-
"USDA Beltsville",30,3,29,5219,Dt_DM,88.008241338,%,-,-,-
"USDA Beltsville",30,1,19,5243,Dt_DM,87.348483735,%,-,-,-
"USDA Beltsville",30,2,29,5243,Dt_DM,88.321608976,%,-,-,-
"USDA Beltsville",31,1,15,1687,Dt_DM,86.457873088,%,-,-,-
"USDA Beltsville",31,2,35,1687,Dt_DM,86.679381195,%,-,-,-
"USDA Beltsville",31,3,25,1687,Dt_DM,87.109572564,%,-,-,-
"USDA Beltsville",31,1,25,1698,Dt_DM,85.816425227,%,-,-,-
"USDA Beltsville",31,2,35,1698,Dt_DM,87.085083122,%,-,-,-
"USDA Beltsville",31,3,15,1698,Dt_DM,87.647325748,%,-,-,-
"USDA Beltsville",31,1,25,4874,Dt_DM,86.519352817,%,-,-,-
"USDA Beltsville",31,2,35,4874,Dt_DM,86.028784434,%,-,-,-
"USDA Beltsville",31,3,15,4874,Dt_DM,87.012993139,%,-,-,-
"USDA Beltsville",31,1,35,5041,Dt_DM,86.435368551,%,-,-,-
"USDA Beltsville",31,2,15,5041,Dt_DM,85.906122406,%,-,-,-
"USDA Beltsville",31,1,15,5059,Dt_DM,86.502340404,%,-,-,-
"USDA Beltsville",31,2,25,5059,Dt_DM,86.100252534,%,-,-,-
"USDA Beltsville",31,3,35,5059,Dt_DM,89.944523277,%,-,-,-
"USDA Beltsville",31,1,35,5070,Dt_DM,86.49269212,%,-,-,-
"USDA Beltsville",31,2,25,5070,Dt_DM,86.345694684,%,-,-,-
"USDA Beltsville",31,3,15,5070,Dt_DM,86.432918963,%,-,-,-
"USDA Beltsville",31,1,49,5219,Dt_DM,88.917688525,%,-,-,-
"USDA Beltsville",31,2,59,5219,Dt_DM,89.877969866,%,-,-,-
"USDA Beltsville",31,1,15,5241,Dt_DM,85.5,%,-,-,-
"USDA Beltsville",31,2,25,5241,Dt_DM,86.660887985,%,-,-,-
"USDA Beltsville",31,3,35,5241,Dt_DM,87.211191261,%,-,-,-
"USDA Beltsville",31,1,35,5413,Dt_DM,85.667998155,%,-,-,-
"USDA Beltsville",31,2,15,5413,Dt_DM,86.556755614,%,-,-,-
"USDA Beltsville",31,3,25,5413,Dt_DM,87.321222229,%,-,-,-
"USDA Beltsville",31,1,25,5427,Dt_DM,86.50734897,%,-,-,-
"USDA Beltsville",31,2,15,5427,Dt_DM,86.281618189,%,-,-,-
"USDA Beltsville",31,3,35,5427,Dt_DM,86.540995722,%,-,-,-
"USDA Beltsville",31,1,49,5623,Dt_DM,89.11379896,%,-,-,-
"USDA Beltsville",32,1,10,1640,Dt_DM,89.78053405,%,-,-,-
"USDA Beltsville",32,2,11,1640,Dt_DM,91.112925182,%,-,-,-
"USDA Beltsville",32,3,20,1640,Dt_DM,88.826445193,%,-,-,-
"USDA Beltsville",32,4,21,1640,Dt_DM,90.161470912,%,-,-,-
"USDA Beltsville",32,5,31,1640,Dt_DM,88.212824087,%,-,-,-
"USDA Beltsville",32,6,30,1640,Dt_DM,87.280570468,%,-,-,-
"USDA Beltsville",32,7,41,1640,Dt_DM,88.929410264,%,-,-,-
"USDA Beltsville",32,8,40,1640,Dt_DM,87.740027668,%,-,-,-
"USDA Beltsville",32,10,70,1640,Dt_DM,87.342448276,%,-,-,-
"USDA Beltsville",32,11,71,1640,Dt_DM,88.560339128,%,-,-,-
"USDA Beltsville",32,1,21,1671,Dt_DM,89.540173826,%,-,-,-
"USDA Beltsville",32,2,20,1671,Dt_DM,88.520913498,%,-,-,-
"USDA Beltsville",32,3,11,1671,Dt_DM,91.231375133,%,-,-,-
"USDA Beltsville",32,4,10,1671,Dt_DM,89.046352192,%,-,-,-
"USDA Beltsville",32,5,40,1671,Dt_DM,88.012747454,%,-,-,-
"USDA Beltsville",32,6,41,1671,Dt_DM,88.877586154,%,-,-,-
"USDA Beltsville",32,7,30,1671,Dt_DM,88.63702453,%,-,-,-
"USDA Beltsville",32,8,31,1671,Dt_DM,88.488678688,%,-,-,-
"USDA Beltsville",32,9,71,1671,Dt_DM,88.944294659,%,-,-,-
"USDA Beltsville",32,11,70,1671,Dt_DM,87.745827586,%,-,-,-
"USDA Beltsville",32,5,30,4888,Dt_DM,87.170522752,%,-,-,-
"USDA Beltsville",32,6,31,4888,Dt_DM,88.087599966,%,-,-,-
"USDA Beltsville",32,7,41,4888,Dt_DM,89.181891328,%,-,-,-
"USDA Beltsville",32,8,40,4888,Dt_DM,88.003668237,%,-,-,-
"USDA Beltsville",32,10,50,4888,Dt_DM,87.377,%,-,-,-
"USDA Beltsville",32,11,51,4888,Dt_DM,88.85873535,%,-,-,-
"USDA Beltsville",32,10,60,5209,Dt_DM,86.9535,%,-,-,-
"USDA Beltsville",32,11,61,5209,Dt_DM,88.704965242,%,-,-,-
"USDA Beltsville",32,10,61,5219,Dt_DM,87.743950681,%,-,-,-
"USDA Beltsville",32,11,60,5219,Dt_DM,87.9765,%,-,-,-
"USDA Beltsville",32,1,20,5628,Dt_DM,88.113172951,%,-,-,-
"USDA Beltsville",32,3,10,5628,Dt_DM,89.009259027,%,-,-,-
"USDA Beltsville",32,4,11,5628,Dt_DM,89.631166693,%,-,-,-
"USDA Beltsville",32,5,41,5628,Dt_DM,89.236947783,%,-,-,-
"USDA Beltsville",32,6,40,5628,Dt_DM,87.829214011,%,-,-,-
"USDA Beltsville",32,7,30,5628,Dt_DM,88.262658628,%,-,-,-
"USDA Beltsville",32,8,31,5628,Dt_DM,88.885347463,%,-,-,-
"USDA Beltsville",32,10,51,5628,Dt_DM,88.068943289,%,-,-,-
"USDA Beltsville",32,11,50,5628,Dt_DM,88.2126,%,-,-,-
"USDA Beltsville",33,1,19,2037,Dt_DM,89.318931106,%,-,-,-
"USDA Beltsville",33,2,39,2037,Dt_DM,87.282943574,%,-,-,-
"USDA Beltsville",33,3,29,2037,Dt_DM,87.133562751,%,-,-,-
"USDA Beltsville",33,1,29,2045,Dt_DM,88.255108028,%,-,-,-
"USDA Beltsville",33,2,39,2045,Dt_DM,87.963515797,%,-,-,-
"USDA Beltsville",33,3,19,2045,Dt_DM,87.777608576,%,-,-,-
"USDA Beltsville",33,1,69,2048,Dt_DM,87.306349842,%,-,-,-
"USDA Beltsville",33,2,49,2048,Dt_DM,88.497843383,%,-,-,-
"USDA Beltsville",33,3,59,2048,Dt_DM,88.135859751,%,-,-,-
"USDA Beltsville",33,1,59,4871,Dt_DM,88.244159615,%,-,-,-
"USDA Beltsville",33,2,69,4871,Dt_DM,88.419730453,%,-,-,-
"USDA Beltsville",33,3,49,4871,Dt_DM,87.722684824,%,-,-,-
"USDA Beltsville",33,1,39,4874,Dt_DM,87.554492354,%,-,-,-
"USDA Beltsville",33,2,49,4874,Dt_DM,88.630616321,%,-,-,-
"USDA Beltsville",33,1,49,5059,Dt_DM,88.164532196,%,-,-,-
"USDA Beltsville",33,2,59,5059,Dt_DM,88.828196286,%,-,-,-
"USDA Beltsville",33,3,69,5059,Dt_DM,87.723398229,%,-,-,-
"USDA Beltsville",33,1,19,5066,Dt_DM,88.667425595,%,-,-,-
"USDA Beltsville",33,2,29,5066,Dt_DM,88.846842744,%,-,-,-
"USDA Beltsville",33,3,39,5066,Dt_DM,88.199680028,%,-,-,-
"USDA Beltsville",33,1,69,5097,Dt_DM,89.003403999,%,-,-,-
"USDA Beltsville",33,2,59,5097,Dt_DM,89.346464041,%,-,-,-
"USDA Beltsville",33,3,49,5097,Dt_DM,87.284234359,%,-,-,-
"USDA Beltsville",33,1,49,5232,Dt_DM,88.314735354,%,-,-,-
"USDA Beltsville",33,2,69,5232,Dt_DM,88.277836487,%,-,-,-
"USDA Beltsville",33,3,59,5232,Dt_DM,88.232947234,%,-,-,-
"USDA Beltsville",33,1,59,5268,Dt_DM,89.076669812,%,-,-,-
"USDA Beltsville",33,2,49,5268,Dt_DM,87.867589288,%,-,-,-
"USDA Beltsville",33,3,69,5268,Dt_DM,87.351606571,%,-,-,-
"USDA Beltsville",33,1,29,5423,Dt_DM,88.296224358,%,-,-,-
"USDA Beltsville",33,2,19,5423,Dt_DM,87.337899804,%,-,-,-
"USDA Beltsville",33,3,39,5423,Dt_DM,87.056198011,%,-,-,-
"USDA Beltsville",33,1,39,5428,Dt_DM,88.589504046,%,-,-,-
"USDA Beltsville",33,2,29,5428,Dt_DM,87.489969748,%,-,-,-
"USDA Beltsville",33,3,19,5428,Dt_DM,87.617007521,%,-,-,-
"USDA Beltsville",34,1,45,5605,Dt_DM,86.569343875,%,-,-,-
"USDA Beltsville",34,2,55,5605,Dt_DM,87.396658225,%,-,-,-
"USDA Beltsville",34,3,65,5605,Dt_DM,87.114837019,%,-,-,-
"USDA Beltsville",34,1,55,5609,Dt_DM,87.091876456,%,-,-,-
"USDA Beltsville",34,2,65,5609,Dt_DM,87.334415292,%,-,-,-
"USDA Beltsville",34,3,45,5609,Dt_DM,86.740199943,%,-,-,-
"USDA Beltsville",34,1,45,5801,Dt_DM,87.097478143,%,-,-,-
"USDA Beltsville",34,1,65,5819,Dt_DM,87.078383838,%,-,-,-
"USDA Beltsville",34,2,45,5819,Dt_DM,87.089824653,%,-,-,-
"USDA Beltsville",34,3,55,5819,Dt_DM,87.359304366,%,-,-,-
"USDA Beltsville",35,1,15,700,Dt_DM,86.91893898,%,-,-,-
"USDA Beltsville",35,2,25,700,Dt_DM,88.756813702,%,-,-,-
"USDA Beltsville",35,3,15,700,Dt_DM,85.970283623,%,-,-,-
"USDA Beltsville",35,4,35,700,Dt_DM,88.049918016,%,-,-,-
"USDA Beltsville",35,5,15,700,Dt_DM,86.75463077,%,-,-,-
"USDA Beltsville",35,1,15,701,Dt_DM,86.963112803,%,-,-,-
"USDA Beltsville",35,2,35,701,Dt_DM,87.851960864,%,-,-,-
"USDA Beltsville",35,3,15,701,Dt_DM,86.112983991,%,-,-,-
"USDA Beltsville",35,4,25,701,Dt_DM,87.702825612,%,-,-,-
"USDA Beltsville",35,5,15,701,Dt_DM,86.851773157,%,-,-,-
"USDA Beltsville",35,1,10,1640,Dt_DM,87.315503642,%,-,-,-
"USDA Beltsville",35,2,20,1640,Dt_DM,88.371742678,%,-,-,-
"USDA Beltsville",35,3,10,1640,Dt_DM,87.69298367,%,-,-,-
"USDA Beltsville",35,1,10,1671,Dt_DM,87.321988976,%,-,-,-
"USDA Beltsville",35,2,30,1671,Dt_DM,88.365246002,%,-,-,-
"USDA Beltsville",35,3,10,1671,Dt_DM,87.487388399,%,-,-,-
"USDA Beltsville",36,1,11,2236,Dt_DM,20.655464229,%,-,-,-
"USDA Beltsville",36,2,12,2236,Dt_DM,22.040268783,%,-,-,-
"USDA Beltsville",36,3,22,2236,Dt_DM,26.542104291,%,-,-,-
"USDA Beltsville",36,4,21,2236,Dt_DM,25.897447547,%,-,-,-
"USDA Beltsville",36,1,22,2240,Dt_DM,23.282753453,%,-,-,-
"USDA Beltsville",36,2,21,2240,Dt_DM,23.658819199,%,-,-,-
"USDA Beltsville",36,3,11,2240,Dt_DM,21.326955002,%,-,-,-
"USDA Beltsville",36,4,12,2240,Dt_DM,24.142409483,%,-,-,-
"USDA Beltsville",36,1,12,2241,Dt_DM,21.62072764,%,-,-,-
"USDA Beltsville",36,2,22,2241,Dt_DM,24.590192798,%,-,-,-
"USDA Beltsville",36,3,21,2241,Dt_DM,25.556592812,%,-,-,-
"USDA Beltsville",36,4,11,2241,Dt_DM,23.633399057,%,-,-,-
"USDA Beltsville",36,1,21,2246,Dt_DM,21.026581324,%,-,-,-
"USDA Beltsville",36,2,11,2246,Dt_DM,22.95804123,%,-,-,-
"USDA Beltsville",36,3,22,2246,Dt_DM,25.353738756,%,-,-,-
"USDA Beltsville",36,4,12,2246,Dt_DM,25.618680593,%,-,-,-
"USDA Beltsville",36,1,11,2247,Dt_DM,20.093128126,%,-,-,-
"USDA Beltsville",36,2,22,2247,Dt_DM,25.582530738,%,-,-,-
"USDA Beltsville",36,3,12,2247,Dt_DM,22.361436885,%,-,-,-
"USDA Beltsville",36,4,21,2247,Dt_DM,26.450553261,%,-,-,-
"USDA Beltsville",36,1,22,2248,Dt_DM,21.899209951,%,-,-,-
"USDA Beltsville",36,2,12,2248,Dt_DM,24.113952428,%,-,-,-
"USDA Beltsville",36,3,21,2248,Dt_DM,24.389992645,%,-,-,-
"USDA Beltsville",36,4,11,2248,Dt_DM,25.351739794,%,-,-,-
"USDA Beltsville",36,1,12,2249,Dt_DM,21.156279704,%,-,-,-
"USDA Beltsville",36,2,21,2249,Dt_DM,24.486712351,%,-,-,-
"USDA Beltsville",36,3,11,2249,Dt_DM,21.793261196,%,-,-,-
"USDA Beltsville",36,4,22,2249,Dt_DM,27.521877514,%,-,-,-
"USDA Beltsville",36,1,21,6065,Dt_DM,22.410775817,%,-,-,-
"USDA Beltsville",36,2,11,6065,Dt_DM,21.270374656,%,-,-,-
"USDA Beltsville",36,3,12,6065,Dt_DM,22.451702411,%,-,-,-
"USDA Beltsville",36,4,22,6065,Dt_DM,26.807499832,%,-,-,-
"USDA Beltsville",37,1,13,9006,Dt_DM,87.76,%,-,-,-
"USDA Beltsville",37,1,12,9008,Dt_DM,87.76,%,-,-,-
"USDA Beltsville",37,3,12,9008,Dt_DM,87.8,%,-,-,-
"USDA Beltsville",37,4,12,9008,Dt_DM,86.56,%,-,-,-
"USDA Beltsville",37,5,12,9008,Dt_DM,88.51,%,-,-,-
"USDA Beltsville",37,1,13,9031,Dt_DM,87.74,%,-,-,-
"USDA Beltsville",37,1,11,9042,Dt_DM,87.27,%,-,-,-
"USDA Beltsville",37,3,11,9042,Dt_DM,87.58,%,-,-,-
"USDA Beltsville",37,4,11,9042,Dt_DM,87.61,%,-,-,-
"USDA Beltsville",37,5,11,9042,Dt_DM,88.08,%,-,-,-
"USDA Beltsville",37,1,11,9043,Dt_DM,87.76,%,-,-,-
"USDA Beltsville",37,3,11,9043,Dt_DM,87.74,%,-,-,-
"USDA Beltsville",37,4,11,9043,Dt_DM,87.19,%,-,-,-
"USDA Beltsville",37,5,11,9043,Dt_DM,87.4,%,-,-,-
"USDA Beltsville",37,1,11,9045,Dt_DM,87.38,%,-,-,-
"USDA Beltsville",37,3,11,9045,Dt_DM,87.420680035,%,-,-,-
"USDA Beltsville",37,4,11,9045,Dt_DM,88.673600137,%,-,-,-
"USDA Beltsville",37,5,11,9045,Dt_DM,86.654022899,%,-,-,-
"USDA Beltsville",37,1,11,9048,Dt_DM,88.12,%,-,-,-
"USDA Beltsville",37,3,11,9048,Dt_DM,88.042009207,%,-,-,-
"USDA Beltsville",37,4,11,9048,Dt_DM,88.272533867,%,-,-,-
"USDA Beltsville",37,1,13,9053,Dt_DM,87.76,%,-,-,-
"USDA Beltsville",37,1,11,9054,Dt_DM,87.76,%,-,-,-
"USDA Beltsville",37,3,11,9054,Dt_DM,89.332270726,%,-,-,-
"USDA Beltsville",37,4,11,9054,Dt_DM,88.735474333,%,-,-,-
"USDA Beltsville",37,5,11,9054,Dt_DM,89.972330813,%,-,-,-
"USDA Beltsville",37,1,12,9060,Dt_DM,88.12,%,-,-,-
"USDA Beltsville",37,1,12,9061,Dt_DM,87.76,%,-,-,-
"USDA Beltsville",37,3,12,9061,Dt_DM,87.74,%,-,-,-
"USDA Beltsville",37,4,12,9061,Dt_DM,87.32160781,%,-,-,-
"USDA Beltsville",37,5,12,9061,Dt_DM,87.4,%,-,-,-
"USDA Beltsville",37,1,11,9063,Dt_DM,87.7,%,-,-,-
"USDA Beltsville",37,3,11,9063,Dt_DM,89.141975707,%,-,-,-
"USDA Beltsville",37,4,11,9063,Dt_DM,87.924440239,%,-,-,-
"USDA Beltsville",37,5,11,9063,Dt_DM,91.020466083,%,-,-,-
"USDA Beltsville",37,1,12,9936,Dt_DM,87.813,%,-,-,-
"USDA Beltsville",37,3,12,9936,Dt_DM,87.87,%,-,-,-
"USDA Beltsville",37,4,12,9936,Dt_DM,87.63,%,-,-,-
"USDA Beltsville",37,5,12,9936,Dt_DM,87.893758279,%,-,-,-
"USDA Beltsville",37,1,11,9938,Dt_DM,87.813,%,-,-,-
"USDA Beltsville",37,3,11,9938,Dt_DM,87.87,%,-,-,-
"USDA Beltsville",37,4,11,9938,Dt_DM,87.63,%,-,-,-
"USDA Beltsville",37,5,11,9938,Dt_DM,87.25,%,-,-,-
"USDA Beltsville",37,1,12,9943,Dt_DM,87.38,%,-,-,-
"USDA Beltsville",37,3,12,9943,Dt_DM,88.190714907,%,-,-,-
"USDA Beltsville",37,4,12,9943,Dt_DM,87.65,%,-,-,-
"USDA Beltsville",37,5,12,9943,Dt_DM,86.875900811,%,-,-,-
"USDA Beltsville",37,1,12,9944,Dt_DM,87.27,%,-,-,-
"USDA Beltsville",37,3,12,9944,Dt_DM,88.23021927,%,-,-,-
"USDA Beltsville",37,4,12,9944,Dt_DM,92.438971153,%,-,-,-
"USDA Beltsville",37,5,12,9944,Dt_DM,96.415984064,%,-,-,-
"USDA Beltsville",37,1,13,9947,Dt_DM,87.7,%,-,-,-
"USDA Beltsville",37,1,11,9954,Dt_DM,87.74,%,-,-,-
"USDA Beltsville",37,3,11,9954,Dt_DM,87.64,%,-,-,-
"USDA Beltsville",37,4,11,9954,Dt_DM,94.426535966,%,-,-,-
"USDA Beltsville",37,5,11,9954,Dt_DM,88.892993686,%,-,-,-
"USDA Beltsville",37,1,13,9961,Dt_DM,87.27,%,-,-,-
"USDA Beltsville",37,1,13,9963,Dt_DM,87.38,%,-,-,-
"USDA Beltsville",37,1,13,9966,Dt_DM,87.813,%,-,-,-
"USDA Beltsville",37,1,13,9970,Dt_DM,88.12,%,-,-,-
"USDA Beltsville",37,1,12,9971,Dt_DM,87.74,%,-,-,-
"USDA Beltsville",37,3,12,9971,Dt_DM,88.655480461,%,-,-,-
"USDA Beltsville",37,4,12,9971,Dt_DM,88.077987287,%,-,-,-
"USDA Beltsville",37,5,12,9971,Dt_DM,90.417725457,%,-,-,-
"USDA Beltsville",37,1,12,9999,Dt_DM,87.7,%,-,-,-
"USDA Beltsville",37,3,12,9999,Dt_DM,87.56,%,-,-,-
"USDA Beltsville",37,4,12,9999,Dt_DM,87.04,%,-,-,-
"USDA Beltsville",37,5,12,9999,Dt_DM,88.16,%,-,-,-
"USDA Beltsville",38,1,55,217,Dt_DM,86.815440415,%,-,-,-
"USDA Beltsville",38,1,65,2057,Dt_DM,86.16260274,%,-,-,-
"USDA Beltsville",38,2,45,2057,Dt_DM,87.652474227,%,-,-,-
"USDA Beltsville",38,1,45,2085,Dt_DM,86.41,%,-,-,-
